date,climateBar,prices,climate,country
19830801,100,970,0,Canada
19830802,100,973,0,Canada
19830803,100,987,0,Canada
19830804,100,933,0,Canada
19830805,100,915,0,Canada
19830806,100,976,0,Canada
19830807,100,956,0,Canada
19830808,100,941,0,Canada
19830809,100,958,0,Canada
19830810,100,910,0,Canada
19830811,100,1000,0,Canada
19830812,100,952,0,Canada
19830813,100,975,0,Canada
19830814,100,947,0,Canada
19830815,100,956,0,Canada
19830816,100,931,0,Canada
19830817,100,995,0,Canada
19830818,100,927,0,Canada
19830819,100,977,0,Canada
19830820,100,965,0,Canada
19830821,100,900,0,Canada
19830822,100,904,0,Canada
19830823,100,996,0,Canada
19830824,100,972,0,Canada
19830825,100,950,0,Canada
19830826,100,996,0,Canada
19830827,100,991,0,Canada
19830828,100,941,0,Canada
19830829,100,996,0,Canada
19830830,100,932,0,Canada
19830831,100,967,0,Canada
19830901,100,917,2,Canada
19830902,100,880,2,Canada
19830903,100,948,2,Canada
19830904,100,897,2,Canada
19830905,100,862,2,Canada
19830906,100,934,2,Canada
19830907,100,893,2,Canada
19830908,100,936,2,Canada
19830909,100,934,2,Canada
19830910,100,917,2,Canada
19830911,100,889,2,Canada
19830912,100,934,2,Canada
19830913,100,892,2,Canada
19830914,100,922,2,Canada
19830915,100,887,2,Canada
19830916,100,914,2,Canada
19830917,100,920,2,Canada
19830918,100,888,2,Canada
19830919,100,947,2,Canada
19830920,100,927,2,Canada
19830921,100,941,2,Canada
19830922,100,850,2,Canada
19830923,100,937,2,Canada
19830924,100,916,2,Canada
19830925,100,908,2,Canada
19830926,100,894,2,Canada
19830927,100,931,2,Canada
19830928,100,920,2,Canada
19830929,100,932,2,Canada
19830930,100,886,2,Canada
19831001,100,877,2,Canada
19831002,100,914,2,Canada
19831003,100,895,2,Canada
19831004,100,923,2,Canada
19831005,100,941,2,Canada
19831006,100,856,2,Canada
19831007,100,947,2,Canada
19831008,100,882,2,Canada
19831009,100,921,2,Canada
19831010,100,948,2,Canada
19831011,100,905,2,Canada
19831012,100,915,2,Canada
19831013,100,947,2,Canada
19831014,100,895,2,Canada
19831015,100,895,2,Canada
19831016,100,928,2,Canada
19831017,100,937,2,Canada
19831018,100,947,2,Canada
19831019,100,861,2,Canada
19831020,100,884,2,Canada
19831021,100,857,2,Canada
19831022,100,924,2,Canada
19831023,100,880,2,Canada
19831024,100,903,2,Canada
19831025,100,882,2,Canada
19831026,100,892,2,Canada
19831027,100,860,2,Canada
19831028,100,895,2,Canada
19831029,100,887,2,Canada
19831030,100,908,2,Canada
19831031,100,948,2,Canada
19831101,100,822,1,Canada
19831102,100,832,1,Canada
19831103,100,843,1,Canada
19831104,100,824,1,Canada
19831105,100,846,1,Canada
19831106,100,836,1,Canada
19831107,100,827,1,Canada
19831108,100,815,1,Canada
19831109,100,814,1,Canada
19831110,100,828,1,Canada
19831111,100,801,1,Canada
19831112,100,832,1,Canada
19831113,100,838,1,Canada
19831114,100,822,1,Canada
19831115,100,833,1,Canada
19831116,100,844,1,Canada
19831117,100,823,1,Canada
19831118,100,801,1,Canada
19831119,100,846,1,Canada
19831120,100,838,1,Canada
19831121,100,800,1,Canada
19831122,100,847,1,Canada
19831123,100,823,1,Canada
19831124,100,847,1,Canada
19831125,100,845,1,Canada
19831126,100,848,1,Canada
19831127,100,842,1,Canada
19831128,100,802,1,Canada
19831129,100,819,1,Canada
19831130,100,809,1,Canada
19831201,100,831,1,Canada
19831202,100,817,1,Canada
19831203,100,815,1,Canada
19831204,100,846,1,Canada
19831205,100,832,1,Canada
19831206,100,834,1,Canada
19831207,100,840,1,Canada
19831208,100,820,1,Canada
19831209,100,823,1,Canada
19831210,100,800,1,Canada
19831211,100,837,1,Canada
19831212,100,849,1,Canada
19831213,100,810,1,Canada
19831214,100,817,1,Canada
19831215,100,849,1,Canada
19831216,100,805,1,Canada
19831217,100,829,1,Canada
19831218,100,841,1,Canada
19831219,100,849,1,Canada
19831220,100,839,1,Canada
19831221,100,820,1,Canada
19831222,100,808,1,Canada
19831223,100,803,1,Canada
19831224,100,821,1,Canada
19831225,100,800,1,Canada
19831226,100,817,1,Canada
19831227,100,821,1,Canada
19831228,100,840,1,Canada
19831229,100,836,1,Canada
19831230,100,805,1,Canada
19831231,100,837,1,Canada
19830101,100,956,0,Algeria
19830102,100,961,0,Algeria
19830103,100,951,0,Algeria
19830104,100,976,0,Algeria
19830105,100,942,0,Algeria
19830106,100,952,0,Algeria
19830107,100,928,0,Algeria
19830108,100,929,0,Algeria
19830109,100,937,0,Algeria
19830110,100,968,0,Algeria
19830111,100,903,0,Algeria
19830112,100,959,0,Algeria
19830113,100,998,0,Algeria
19830114,100,954,0,Algeria
19830115,100,988,0,Algeria
19830116,100,998,0,Algeria
19830117,100,999,0,Algeria
19830118,100,964,0,Algeria
19830119,100,931,0,Algeria
19830120,100,955,0,Algeria
19830121,100,966,0,Algeria
19830122,100,965,0,Algeria
19830123,100,915,0,Algeria
19830124,100,914,0,Algeria
19830125,100,959,0,Algeria
19830126,100,968,0,Algeria
19830127,100,932,0,Algeria
19830128,100,991,0,Algeria
19830129,100,961,0,Algeria
19830130,100,960,0,Algeria
19830131,100,927,0,Algeria
19830201,100,943,2,Algeria
19830202,100,890,2,Algeria
19830203,100,857,2,Algeria
19830204,100,873,2,Algeria
19830205,100,949,2,Algeria
19830206,100,887,2,Algeria
19830207,100,931,2,Algeria
19830208,100,947,2,Algeria
19830209,100,949,2,Algeria
19830210,100,906,2,Algeria
19830211,100,872,2,Algeria
19830212,100,879,2,Algeria
19830213,100,934,2,Algeria
19830214,100,932,2,Algeria
19830215,100,894,2,Algeria
19830216,100,898,2,Algeria
19830217,100,905,2,Algeria
19830218,100,855,2,Algeria
19830219,100,909,2,Algeria
19830220,100,861,2,Algeria
19830221,100,923,2,Algeria
19830222,100,860,2,Algeria
19830223,100,865,2,Algeria
19830224,100,903,2,Algeria
19830225,100,859,2,Algeria
19830226,100,882,2,Algeria
19830227,100,921,2,Algeria
19830228,100,871,2,Algeria
19830229,100,857,2,Algeria
19830301,100,806,1,Algeria
19830302,100,804,1,Algeria
19830303,100,814,1,Algeria
19830304,100,844,1,Algeria
19830305,100,815,1,Algeria
19830306,100,841,1,Algeria
19830307,100,845,1,Algeria
19830308,100,822,1,Algeria
19830309,100,808,1,Algeria
19830310,100,815,1,Algeria
19830311,100,846,1,Algeria
19830312,100,812,1,Algeria
19830313,100,829,1,Algeria
19830314,100,807,1,Algeria
19830315,100,848,1,Algeria
19830316,100,850,1,Algeria
19830317,100,804,1,Algeria
19830318,100,839,1,Algeria
19830319,100,801,1,Algeria
19830320,100,817,1,Algeria
19830321,100,808,1,Algeria
19830322,100,801,1,Algeria
19830323,100,843,1,Algeria
19830324,100,829,1,Algeria
19830325,100,848,1,Algeria
19830326,100,820,1,Algeria
19830327,100,843,1,Algeria
19830328,100,830,1,Algeria
19830329,100,811,1,Algeria
19830330,100,822,1,Algeria
19830331,100,816,1,Algeria
19830401,100,847,1,Algeria
19830402,100,820,1,Algeria
19830403,100,843,1,Algeria
19830404,100,824,1,Algeria
19830405,100,811,1,Algeria
19830406,100,837,1,Algeria
19830407,100,815,1,Algeria
19830408,100,828,1,Algeria
19830409,100,806,1,Algeria
19830410,100,818,1,Algeria
19830411,100,810,1,Algeria
19830412,100,826,1,Algeria
19830413,100,848,1,Algeria
19830414,100,844,1,Algeria
19830415,100,829,1,Algeria
19830416,100,807,1,Algeria
19830417,100,815,1,Algeria
19830418,100,824,1,Algeria
19830419,100,807,1,Algeria
19830420,100,800,1,Algeria
19830421,100,823,1,Algeria
19830422,100,836,1,Algeria
19830423,100,834,1,Algeria
19830424,100,837,1,Algeria
19830425,100,806,1,Algeria
19830426,100,825,1,Algeria
19830427,100,847,1,Algeria
19830428,100,825,1,Algeria
19830429,100,848,1,Algeria
19830430,100,810,1,Algeria
19830501,100,985,0,Algeria
19830502,100,988,0,Algeria
19830503,100,957,0,Algeria
19830504,100,961,0,Algeria
19830505,100,948,0,Algeria
19830506,100,912,0,Algeria
19830507,100,954,0,Algeria
19830508,100,984,0,Algeria
19830509,100,905,0,Algeria
19830510,100,974,0,Algeria
19830511,100,996,0,Algeria
19830512,100,935,0,Algeria
19830513,100,988,0,Algeria
19830514,100,967,0,Algeria
19830515,100,969,0,Algeria
19830516,100,988,0,Algeria
19830517,100,1000,0,Algeria
19830518,100,933,0,Algeria
19830519,100,971,0,Algeria
19830520,100,987,0,Algeria
19830521,100,901,0,Algeria
19830522,100,954,0,Algeria
19830523,100,969,0,Algeria
19830524,100,990,0,Algeria
19830525,100,993,0,Algeria
19830526,100,912,0,Algeria
19830527,100,928,0,Algeria
19830528,100,931,0,Algeria
19830529,100,975,0,Algeria
19830530,100,927,0,Algeria
19830531,100,959,0,Algeria
19830601,100,808,1,Algeria
19830602,100,814,1,Algeria
19830603,100,807,1,Algeria
19830604,100,824,1,Algeria
19830605,100,807,1,Algeria
19830606,100,838,1,Algeria
19830607,100,800,1,Algeria
19830608,100,832,1,Algeria
19830609,100,849,1,Algeria
19830610,100,831,1,Algeria
19830611,100,848,1,Algeria
19830612,100,826,1,Algeria
19830613,100,804,1,Algeria
19830614,100,802,1,Algeria
19830615,100,845,1,Algeria
19830616,100,840,1,Algeria
19830617,100,825,1,Algeria
19830618,100,802,1,Algeria
19830619,100,842,1,Algeria
19830620,100,811,1,Algeria
19830621,100,802,1,Algeria
19830622,100,831,1,Algeria
19830623,100,833,1,Algeria
19830624,100,837,1,Algeria
19830625,100,834,1,Algeria
19830626,100,807,1,Algeria
19830627,100,801,1,Algeria
19830628,100,836,1,Algeria
19830629,100,829,1,Algeria
19830630,100,818,1,Algeria
19830701,100,959,0,Algeria
19830702,100,930,0,Algeria
19830703,100,961,0,Algeria
19830704,100,986,0,Algeria
19830705,100,960,0,Algeria
19830706,100,915,0,Algeria
19830707,100,908,0,Algeria
19830708,100,952,0,Algeria
19830709,100,986,0,Algeria
19830710,100,903,0,Algeria
19830711,100,979,0,Algeria
19830712,100,956,0,Algeria
19830713,100,948,0,Algeria
19830714,100,901,0,Algeria
19830715,100,984,0,Algeria
19830716,100,979,0,Algeria
19830717,100,990,0,Algeria
19830718,100,988,0,Algeria
19830719,100,961,0,Algeria
19830720,100,998,0,Algeria
19830721,100,919,0,Algeria
19830722,100,994,0,Algeria
19830723,100,993,0,Algeria
19830724,100,927,0,Algeria
19830725,100,947,0,Algeria
19830726,100,956,0,Algeria
19830727,100,966,0,Algeria
19830728,100,973,0,Algeria
19830729,100,970,0,Algeria
19830730,100,914,0,Algeria
19830731,100,987,0,Algeria
19830801,100,915,2,Algeria
19830802,100,885,2,Algeria
19830803,100,924,2,Algeria
19830804,100,945,2,Algeria
19830805,100,936,2,Algeria
19830806,100,887,2,Algeria
19830807,100,898,2,Algeria
19830808,100,856,2,Algeria
19830809,100,885,2,Algeria
19830810,100,861,2,Algeria
19830811,100,916,2,Algeria
19830812,100,928,2,Algeria
19830813,100,940,2,Algeria
19830814,100,937,2,Algeria
19830815,100,901,2,Algeria
19830816,100,893,2,Algeria
19830817,100,935,2,Algeria
19830818,100,924,2,Algeria
19830819,100,927,2,Algeria
19830820,100,874,2,Algeria
19830821,100,934,2,Algeria
19830822,100,861,2,Algeria
19830823,100,857,2,Algeria
19830824,100,906,2,Algeria
19830825,100,879,2,Algeria
19830826,100,857,2,Algeria
19830827,100,887,2,Algeria
19830828,100,897,2,Algeria
19830829,100,877,2,Algeria
19830830,100,909,2,Algeria
19830831,100,873,2,Algeria
19830901,100,947,2,Algeria
19830902,100,947,2,Algeria
19830903,100,914,2,Algeria
19830904,100,865,2,Algeria
19830905,100,856,2,Algeria
19830906,100,906,2,Algeria
19830907,100,889,2,Algeria
19830908,100,942,2,Algeria
19830909,100,906,2,Algeria
19830910,100,851,2,Algeria
19830911,100,915,2,Algeria
19830912,100,852,2,Algeria
19830913,100,875,2,Algeria
19830914,100,939,2,Algeria
19830915,100,881,2,Algeria
19830916,100,933,2,Algeria
19830917,100,890,2,Algeria
19830918,100,879,2,Algeria
19830919,100,853,2,Algeria
19830920,100,850,2,Algeria
19830921,100,933,2,Algeria
19830922,100,910,2,Algeria
19830923,100,865,2,Algeria
19830924,100,934,2,Algeria
19830925,100,930,2,Algeria
19830926,100,942,2,Algeria
19830927,100,936,2,Algeria
19830928,100,912,2,Algeria
19830929,100,935,2,Algeria
19830930,100,879,2,Algeria
19831001,100,843,1,Algeria
19831002,100,845,1,Algeria
19831003,100,806,1,Algeria
19831004,100,840,1,Algeria
19831005,100,803,1,Algeria
19831006,100,840,1,Algeria
19831007,100,803,1,Algeria
19831008,100,806,1,Algeria
19831009,100,823,1,Algeria
19831010,100,825,1,Algeria
19831011,100,816,1,Algeria
19831012,100,846,1,Algeria
19831013,100,850,1,Algeria
19831014,100,850,1,Algeria
19831015,100,823,1,Algeria
19831016,100,818,1,Algeria
19831017,100,810,1,Algeria
19831018,100,809,1,Algeria
19831019,100,849,1,Algeria
19831020,100,850,1,Algeria
19831021,100,845,1,Algeria
19831022,100,816,1,Algeria
19831023,100,837,1,Algeria
19831024,100,834,1,Algeria
19831025,100,808,1,Algeria
19831026,100,800,1,Algeria
19831027,100,803,1,Algeria
19831028,100,818,1,Algeria
19831029,100,811,1,Algeria
19831030,100,810,1,Algeria
19831031,100,824,1,Algeria
19831101,100,812,1,Algeria
19831102,100,848,1,Algeria
19831103,100,849,1,Algeria
19831104,100,800,1,Algeria
19831105,100,847,1,Algeria
19831106,100,817,1,Algeria
19831107,100,824,1,Algeria
19831108,100,841,1,Algeria
19831109,100,819,1,Algeria
19831110,100,805,1,Algeria
19831111,100,821,1,Algeria
19831112,100,846,1,Algeria
19831113,100,825,1,Algeria
19831114,100,805,1,Algeria
19831115,100,818,1,Algeria
19831116,100,816,1,Algeria
19831117,100,809,1,Algeria
19831118,100,810,1,Algeria
19831119,100,849,1,Algeria
19831120,100,821,1,Algeria
19831121,100,806,1,Algeria
19831122,100,831,1,Algeria
19831123,100,811,1,Algeria
19831124,100,837,1,Algeria
19831125,100,842,1,Algeria
19831126,100,847,1,Algeria
19831127,100,833,1,Algeria
19831128,100,837,1,Algeria
19831129,100,817,1,Algeria
19831130,100,811,1,Algeria
19831201,100,956,0,Algeria
19831202,100,963,0,Algeria
19831203,100,970,0,Algeria
19831204,100,940,0,Algeria
19831205,100,962,0,Algeria
19831206,100,912,0,Algeria
19831207,100,926,0,Algeria
19831208,100,939,0,Algeria
19831209,100,993,0,Algeria
19831210,100,956,0,Algeria
19831211,100,905,0,Algeria
19831212,100,953,0,Algeria
19831213,100,906,0,Algeria
19831214,100,971,0,Algeria
19831215,100,951,0,Algeria
19831216,100,909,0,Algeria
19831217,100,922,0,Algeria
19831218,100,923,0,Algeria
19831219,100,900,0,Algeria
19831220,100,991,0,Algeria
19831221,100,905,0,Algeria
19831222,100,940,0,Algeria
19831223,100,952,0,Algeria
19831224,100,907,0,Algeria
19831225,100,958,0,Algeria
19831226,100,972,0,Algeria
19831227,100,955,0,Algeria
19831228,100,993,0,Algeria
19831229,100,902,0,Algeria
19831230,100,906,0,Algeria
19831231,100,982,0,Algeria
19830101,100,888,2,Benin
19830102,100,946,2,Benin
19830103,100,863,2,Benin
19830104,100,942,2,Benin
19830105,100,893,2,Benin
19830106,100,939,2,Benin
19830107,100,858,2,Benin
19830108,100,918,2,Benin
19830109,100,882,2,Benin
19830110,100,856,2,Benin
19830111,100,887,2,Benin
19830112,100,905,2,Benin
19830113,100,937,2,Benin
19830114,100,875,2,Benin
19830115,100,916,2,Benin
19830116,100,854,2,Benin
19830117,100,862,2,Benin
19830118,100,909,2,Benin
19830119,100,914,2,Benin
19830120,100,858,2,Benin
19830121,100,923,2,Benin
19830122,100,948,2,Benin
19830123,100,929,2,Benin
19830124,100,858,2,Benin
19830125,100,877,2,Benin
19830126,100,854,2,Benin
19830127,100,877,2,Benin
19830128,100,903,2,Benin
19830129,100,858,2,Benin
19830130,100,888,2,Benin
19830131,100,875,2,Benin
19830201,100,805,1,Benin
19830202,100,800,1,Benin
19830203,100,840,1,Benin
19830204,100,850,1,Benin
19830205,100,827,1,Benin
19830206,100,846,1,Benin
19830207,100,844,1,Benin
19830208,100,844,1,Benin
19830209,100,822,1,Benin
19830210,100,805,1,Benin
19830211,100,830,1,Benin
19830212,100,817,1,Benin
19830213,100,812,1,Benin
19830214,100,848,1,Benin
19830215,100,826,1,Benin
19830216,100,819,1,Benin
19830217,100,816,1,Benin
19830218,100,814,1,Benin
19830219,100,838,1,Benin
19830220,100,842,1,Benin
19830221,100,812,1,Benin
19830222,100,842,1,Benin
19830223,100,842,1,Benin
19830224,100,823,1,Benin
19830225,100,837,1,Benin
19830226,100,823,1,Benin
19830227,100,800,1,Benin
19830228,100,839,1,Benin
19830229,100,813,1,Benin
19830301,100,850,2,Benin
19830302,100,935,2,Benin
19830303,100,898,2,Benin
19830304,100,896,2,Benin
19830305,100,890,2,Benin
19830306,100,915,2,Benin
19830307,100,857,2,Benin
19830308,100,864,2,Benin
19830309,100,927,2,Benin
19830310,100,937,2,Benin
19830311,100,901,2,Benin
19830312,100,854,2,Benin
19830313,100,915,2,Benin
19830314,100,894,2,Benin
19830315,100,855,2,Benin
19830316,100,876,2,Benin
19830317,100,860,2,Benin
19830318,100,912,2,Benin
19830319,100,935,2,Benin
19830320,100,876,2,Benin
19830321,100,930,2,Benin
19830322,100,918,2,Benin
19830323,100,883,2,Benin
19830324,100,934,2,Benin
19830325,100,922,2,Benin
19830326,100,893,2,Benin
19830327,100,927,2,Benin
19830328,100,898,2,Benin
19830329,100,934,2,Benin
19830330,100,897,2,Benin
19830331,100,902,2,Benin
19830401,100,839,1,Benin
19830402,100,839,1,Benin
19830403,100,826,1,Benin
19830404,100,823,1,Benin
19830405,100,805,1,Benin
19830406,100,844,1,Benin
19830407,100,816,1,Benin
19830408,100,829,1,Benin
19830409,100,846,1,Benin
19830410,100,850,1,Benin
19830411,100,810,1,Benin
19830412,100,826,1,Benin
19830413,100,850,1,Benin
19830414,100,844,1,Benin
19830415,100,840,1,Benin
19830416,100,838,1,Benin
19830417,100,807,1,Benin
19830418,100,850,1,Benin
19830419,100,825,1,Benin
19830420,100,831,1,Benin
19830421,100,830,1,Benin
19830422,100,828,1,Benin
19830423,100,823,1,Benin
19830424,100,844,1,Benin
19830425,100,816,1,Benin
19830426,100,815,1,Benin
19830427,100,838,1,Benin
19830428,100,840,1,Benin
19830429,100,821,1,Benin
19830430,100,802,1,Benin
19830501,100,944,2,Benin
19830502,100,885,2,Benin
19830503,100,909,2,Benin
19830504,100,926,2,Benin
19830505,100,862,2,Benin
19830506,100,860,2,Benin
19830507,100,942,2,Benin
19830508,100,865,2,Benin
19830509,100,930,2,Benin
19830510,100,938,2,Benin
19830511,100,884,2,Benin
19830512,100,919,2,Benin
19830513,100,931,2,Benin
19830514,100,868,2,Benin
19830515,100,850,2,Benin
19830516,100,923,2,Benin
19830517,100,893,2,Benin
19830518,100,876,2,Benin
